Page,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
21,1420,"Tagore Engineering College, Rathinamangalam, Vandalur, Kanchipuram, Chennai-600127.",MECHANICAL ENGINEERING,118.5,110.5*,—,81.5*,—,—,—
21,1420,"Tagore Engineering College, Rathinamangalam, Vandalur, Kanchipuram, Chennai-600127.",Computer Science and Engineering (Cyber Security),149.5,134.0,147.5,137.0,123.5,—,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",CIVIL ENGINEERING,101.5,—,—,—,90.5*,—,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",COMPUTER SCIENCE AND ENGINEERING,147.5,101.0*,118.5,138.0,118.0,105.0*,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,94.0*,119.0,120.5,114.0,—,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",ELECTRICAL AND ELECTRONICS ENGINEERING,118.0,88.5*,101.0*,84.0*,106.0,—,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",INFORMATION TECHNOLOGY,135.0,98.5*,116.0,122.0,118.0,131.5*,—
21,1421,"V.R.S. College of Engineering and Technology, Arasur & Post, Ulundurpet Taluk, Villupuram District-607107.",MECHANICAL ENGINEERING,117.5,105.5*,—,101.0*,89.0,—,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",Artificial Intelligence and Data Science,183.5,179.0,178.0,176.5,158.0,169.5,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",AGRICULTURAL ENGINEERING,146.0,119.0,105.0,119.5,117.5*,—,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",CIVIL ENGINEERING,163.0,154.5,160.5,153.5,140.5,—,123.5
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",COMPUTER SCIENCE AND ENGINEERING,184.5,178.5,178.0,178.0,161.5,141.5,144.0
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",Cyber Security,180.5,176.0,173.5,174.0,157.0,117.0,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",ELECTRONICS AND COMMUNICATION ENGINEERING,179.5,175.0,173.5,174.5,155.0,119.0,126.5
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",ELECTRICAL AND ELECTRONICS ENGINEERING,174.0,169.5,171.0,167.0,139.0,—,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",ELECTRONICS AND INSTRUMENTATION ENGINEERING,168.5,165.0,160.0,159.5,135.5,—,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",INFORMATION TECHNOLOGY,180.5,176.5,175.0,174.5,158.5,108.5,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",MEDICAL ELECTRONICS ENGINEERING,159.5,141.5,140.0,135.5,119.5,—,—
21,1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",MECHANICAL ENGINEERING,167.5,162.5,162.0,157.0,144.0,—,—
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",Artificial Intelligence and Data Science,148.5,116.5*,109.5,88.0,138.5,—,—
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",COMPUTER SCIENCE AND ENGINEERING,144.0,113.5*,—,109.0,88.5,—,—
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",ELECTRONICS AND COMMUNICATION ENGINEERING,130.0,99.5*,—,117.5,103.5*,—,—
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",INFORMATION TECHNOLOGY,127.0,80.0*,95.0*,89.5,94.5,—,123.5
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",MECHANICAL ENGINEERING,127.5,93.5*,—,105.0*,108.0,—,—
21,1423,"Asan Memorial College of Engineering and Technology, Asan Nagar, 9th kilometer, Chengalpattu - Mahabalipuram Highway, Post Box No.6, Chengalpattu-603001.",Computer Science and Engineering (Cyber Security),113.0,95.0*,—,82.0*,88.5*,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",Artificial Intelligence and Data Science,184.0,153.0,166.0,144.5,109.5,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,179.5,155.5,167.5,149.0,138.0,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",COMPUTER SCIENCE AND ENGINEERING,182.5,160.0,176.5,154.0,94.5*,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",ELECTRONICS AND COMMUNICATION ENGINEERING,182.0,162.5,181.5,159.0,108.0*,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,148.0,—,125.0,123.5*,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",PETROLEUM ENGINEERING,144.0,132.5*,149.5,111.0,103.0*,—,—
21,1424,"Dhaanish Ahmed College of Engineering, Dhaanish Nagar, Vanchuvancherry, Padappai(Near Tambaram), Sriperumbudur Taluk, Kancheepuram District-601301.",ROBOTICS AND AUTOMATION,153.0,145.5,149.0,152.5*,86.0*,—,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",Artificial Intelligence and Data Science,144.5,93.5,101.0*,127.5,119.5*,—,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,112.0,89.0*,104.0,—,102.5*,—,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",COMPUTER SCIENCE AND ENGINEERING,140.5,107.0*,114.0*,124.5*,117.5*,128.5*,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,120.0*,—,126.0*,99.0*,—,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",ELECTRICAL AND ELECTRONICS ENGINEERING,109.5,104.0*,—,106.5*,—,—,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",INFORMATION TECHNOLOGY,124.0,104.5*,106.0*,114.0*,111.5*,110.5,—
21,1426,"Sri Ramanujar Engineering College, Vandalur, Kolapakkam, Kanchipuram, Chennai-600127.",MECHANICAL ENGINEERING,97.5*,—,—,—,—,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",Artificial Intelligence and Data Science,147.0,107.5*,—,106.0*,129.5,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",COMPUTER SCIENCE AND ENGINEERING,133.5,106.0*,—,103.0*,121.5*,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",ELECTRONICS AND COMMUNICATION ENGINEERING,94.5*,—,—,—,—,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",ELECTRICAL AND ELECTRONICS ENGINEERING,91.5*,—,—,—,—,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",FASHION TECHNOLOGY,88.5*,—,—,—,—,—,—
21,1427,"Sri Krishna Engineering College, Panapakkam Near Padappai Via Tambaram, Kanchipuram, Chennai-601301.",INFORMATION TECHNOLOGY,145.0,114.0*,—,120.0*,107.0,—,—
21,1428,"E.S.College of Engineering and Technology, Chennai Trunk Road, Ayyankoilpattu, Villupuram-605602.",Artificial Intelligence and Data Science,100.0,—,—,96.0*,—,—,—
21,1428,"E.S.College of Engineering and Technology, Chennai Trunk Road, Ayyankoilpattu, Villupuram-605602.",COMPUTER SCIENCE AND ENGINEERING,118.0,99.0*,103.5*,100.5*,83.5*,—,—
21,1428,"E.S.College of Engineering and Technology, Chennai Trunk Road, Ayyankoilpattu, Villupuram-605602.",ELECTRONICS AND COMMUNICATION ENGINEERING,97.0*,—,—,—,—,—,—
21,1428,"E.S.College of Engineering and Technology, Chennai Trunk Road, Ayyankoilpattu, Villupuram-605602.",INFORMATION TECHNOLOGY,88.0*,—,—,—,—,—,—
21,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",Artificial Intelligence and Data Science,142.0,124.5*,112.5,110.0*,127.0,138.0*,—
22,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",CIVIL ENGINEERING,86.0*,—,—,—,—,—,—
22,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",COMPUTER SCIENCE AND ENGINEERING,126.5,92.5*,117.0*,84.0*,109.5,85.5*,86.0
22,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",ELECTRONICS AND COMMUNICATION ENGINEERING,117.0,94.5*,—,97.5*,99.5,94.5,—
22,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",ELECTRICAL AND ELECTRONICS ENGINEERING,96.0,89.5*,—,94.5*,88.5*,90.5*,—
22,1430,"Maha Barathi Engineering College, A. Vasudevanur (post), Chinnasalem, Kallakurichi (Taluk), Villupuram-606201.",MECHANICAL ENGINEERING,83.0*,—,—,—,—,—,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",Artificial Intelligence and Data Science,150.5,131.5,129.0,130.5,121.0,118.5*,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",COMPUTER SCIENCE AND ENGINEERING,151.0,125.0,136.0,130.0,118.0,—,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",ELECTRONICS AND COMMUNICATION ENGINEERING,153.0,123.0,145.0,140.5,117.5,—,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",ELECTRICAL AND ELECTRONICS ENGINEERING,131.0,119.0,129.0,123.5,113.5,—,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",INFORMATION TECHNOLOGY,146.5,123.5,134.5,129.5,117.5,—,131.0
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",MECHANICAL ENGINEERING,120.0,113.5,98.5,109.0,106.5,—,—
22,1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",Computer Science and Engineering (Cyber Security),145.0,123.0,124.5,129.0,116.0,104.5*,—
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",Artificial Intelligence and Data Science,189.0,185.0,183.5,183.5,166.5,119.5,143.0
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),189.5,185.5,185.5,183.5,163.0,140.0,154.0
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",BIO TECHNOLOGY,184.0,173.0,—,169.5,160.0,141.5,—
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,187.0,183.5,185.0,183.0,157.5,118.5,146.5
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",COMPUTER AND COMMUNICATION ENGINEERING,186.5,184.0,183.5,182.5,158.0,117.5,—
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",COMPUTER SCIENCE AND ENGINEERING,191.0,187.0,184.0,185.0,169.0,114.5,160.0
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",ELECTRONICS AND COMMUNICATION ENGINEERING,190.0,185.5,185.0,184.0,160.5,139.0,—
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",Electronics Engineering (VLSI Design and Technology),185.0,183.0,182.5,180.5,157.0,126.5,131.0
22,1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",MECHANICAL ENGINEERING,180.5,175.0,177.0,170.5,147.5,—,115.0
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",Artificial Intelligence and Data Science,137.5,109.5*,137.0,127.0,115.0,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",AERONAUTICAL ENGINEERING,113.5*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",AGRICULTURAL ENGINEERING,100.0*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",AUTOMOBILE ENGINEERING,131.5*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",CIVIL ENGINEERING,106.0*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",COMPUTER SCIENCE AND ENGINEERING,147.5,99.0*,115.0,125.0,129.0,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",ELECTRONICS AND COMMUNICATION ENGINEERING,108.0,—,103.0*,102.5*,92.5*,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",ELECTRICAL AND ELECTRONICS ENGINEERING,96.0*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",MECHANICAL ENGINEERING,94.5*,—,—,—,—,—,—
22,1434,"Surya Group of Institutions, NH-45, GST Road, Vikiravandi, Villupuram-605652.",Computer Science and Engineering (Cyber Security),132.5,—,122.5,117.0,114.5,94.0,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",Artificial Intelligence and Data Science,83.5*,—,—,—,—,—,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",CIVIL ENGINEERING,—,—,—,—,—,—,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",COMPUTER SCIENCE AND ENGINEERING,104.0*,—,—,—,—,—,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",ELECTRONICS AND COMMUNICATION ENGINEERING,96.0*,—,—,—,—,—,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",ELECTRICAL AND ELECTRONICS ENGINEERING,107.5*,—,—,—,—,—,—
22,1436,"A.R.Engineering College, Vadakuchipalayam, Kappiyampuliyur post, Villupuram-605601.",MECHANICAL ENGINEERING,116.0*,—,—,—,—,—,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",Artificial Intelligence and Data Science,125.0,109.0*,—,123.5*,84.0*,—,116.0
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",CIVIL ENGINEERING,108.5*,—,—,—,—,—,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",COMPUTER SCIENCE AND ENGINEERING,143.5,111.0*,130.5,90.0*,103.5,130.0,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",ELECTRONICS AND COMMUNICATION ENGINEERING,108.0,106.0*,—,105.0*,98.0*,92.5*,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",ELECTRICAL AND ELECTRONICS ENGINEERING,105.5*,—,—,—,—,—,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",INFORMATION TECHNOLOGY,123.5,100.5*,117.0*,118.5*,100.5*,—,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
22,1437,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",Computer Science and Engineering (Cyber Security),128.5,108.0*,123.0,112.5*,86.0*,—,—
22,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore-632101.",CIVIL ENGINEERING,—,—,—,—,—,—,—
22,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore-632101.",COMPUTER SCIENCE AND ENGINEERING,102.5,95.0*,—,84.5*,—,—,—
22,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore-632101.",ELECTRONICS AND COMMUNICATION ENGINEERING,99.0*,—,—,—,—,—,—
22,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore-632101.",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
22,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore-632101.",MECHANICAL ENGINEERING,85.5*,—,—,—,—,—,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",Artificial Intelligence and Data Science,124.5,102.0*,100.5,100.0*,96.5,—,90.5
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",CIVIL ENGINEERING,111.5,90.0*,—,88.5*,85.5*,—,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",COMPUTER SCIENCE AND ENGINEERING,131.0,99.5*,—,102.0,109.0,—,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",ELECTRONICS AND COMMUNICATION ENGINEERING,118.0,95.0*,—,89.0,91.0,—,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",ELECTRICAL AND ELECTRONICS ENGINEERING,89.0,87.0*,—,88.5*,85.0*,—,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",INFORMATION TECHNOLOGY,122.0,91.0*,119.5,110.5*,91.5,111.0,—
23,1441,"A.K.T.Memorial College of Engineering and Technology, Neelamangalam( Post ), Kallakurichi Taluk, Villupuram District-606202.",MECHANICAL ENGINEERING,83.0,—,—,—,—,—,—
23,1442,"Prince Dr. K. Vasudevan College of Engineering and Technology (Autonomous), Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",Artificial Intelligence and Data Science,192.5,191.0,178.5,190.0,120.0,147.0,—
23,1442,"Prince Dr. K. Vasudevan College of Engineering and Technology (Autonomous), Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",COMPUTER SCIENCE AND ENGINEERING,182.5,166.5,160.5,164.0,118.0,—,—
23,1442,"Prince Dr. K. Vasudevan College of Engineering and Technology (Autonomous), Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",Computer Science and Engineering (Cyber Security),185.0,165.5,158.5,158.0,115.0,—,120.0
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",Artificial Intelligence and Data Science,80.0*,—,—,—,—,—,—
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",CIVIL ENGINEERING,—,—,—,—,—,—,—
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",COMPUTER SCIENCE AND ENGINEERING,89.5*,—,—,—,—,—,—
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",ELECTRONICS AND COMMUNICATION ENGINEERING,90.5*,—,—,—,—,—,—
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",MECHANICAL ENGINEERING,81.5*,—,—,—,—,—,—
23,1444,"R.M.Engineering College (formerly Chendu College of Engineering and Technology), Zamin Endathur Village, Madurantakam, Kanchipuram-603311.",Computer Science and Engineering (Cyber Security),112.5*,—,—,—,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",Artificial Intelligence and Data Science,131.0,101.5*,—,104.0*,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",CIVIL ENGINEERING,—,—,—,—,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",COMPUTER SCIENCE AND ENGINEERING,138.5,—,—,113.0*,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",ELECTRONICS AND COMMUNICATION ENGINEERING,113.0*,—,—,—,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",ELECTRICAL AND ELECTRONICS ENGINEERING,146.0*,—,—,—,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",MECHANICAL ENGINEERING,98.0*,—,—,—,—,—,—
23,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village & Post, Gingee Taluk, Villupuram District-604151.",Computer Science and Engineering (Cyber Security),88.0*,—,—,—,—,—,—
23,1449,"Saraswathy College of Engineering and Technology, NH-45 Main Road, Olakkur, Tindivanam, Villupuram-604307.",Artificial Intelligence and Data Science,131.5,94.5*,126.0*,121.0,101.0*,—,—
23,1449,"Saraswathy College of Engineering and Technology, NH-45 Main Road, Olakkur, Tindivanam, Villupuram-604307.",AGRICULTURAL ENGINEERING,94.0*,—,—,—,—,—,—
